time,probability,true_label
2021-06-10 09:00:00,0.015982645,0
2021-06-10 10:00:00,0.03263082,0
2021-06-10 11:00:00,0.006311873,0
2021-06-10 12:00:00,0.012315586,0
2021-06-10 13:00:00,0.0039625335,0
2021-06-10 14:00:00,0.0037367195,0
2021-06-10 15:00:00,0.013567037,0
2021-06-10 16:00:00,0.08416073,0
2021-06-10 17:00:00,0.20115563,0
2021-06-10 18:00:00,0.35054618,0
2021-06-10 19:00:00,0.7399212,1
2021-06-10 20:00:00,0.72562176,0
2021-06-10 21:00:00,0.40555623,0
2021-06-10 22:00:00,0.09237485,0
2021-06-10 23:00:00,0.10755617,0
2021-06-11 00:00:00,0.034756295,0
2021-06-11 01:00:00,0.06836871,0
2021-06-11 02:00:00,0.0066380245,0
2021-06-11 03:00:00,0.015341646,0
2021-06-11 04:00:00,0.013114518,0
2021-06-11 05:00:00,0.0035302707,0
2021-06-11 06:00:00,0.008298118,0
2021-06-11 07:00:00,0.0062066223,0
2021-06-11 08:00:00,0.022883277,0
2021-06-11 09:00:00,0.008687867,0
2021-06-11 10:00:00,0.010952849,0
2021-06-11 11:00:00,0.0022399246,0
2021-06-11 12:00:00,0.0031029151,0
2021-06-11 13:00:00,0.0060109706,0
2021-06-11 14:00:00,0.0006922289,0
2021-06-11 15:00:00,0.00039534844,0
2021-06-11 16:00:00,0.0061361026,0
2021-06-11 17:00:00,0.013754806,0
2021-06-11 18:00:00,0.045906138,0
2021-06-11 19:00:00,0.011254049,0
2021-06-11 20:00:00,0.09877626,0
2021-06-11 21:00:00,0.09088299,0
2021-06-11 22:00:00,0.43345967,0
2021-06-11 23:00:00,0.8079526,1
2021-06-12 00:00:00,0.69072443,1
2021-06-12 01:00:00,0.6245261,1
2021-06-12 02:00:00,0.085263155,1
2021-06-12 03:00:00,0.042936,1
2021-06-12 04:00:00,0.18586855,1
2021-06-12 05:00:00,0.18507923,1
2021-06-12 06:00:00,0.29255298,1
2021-06-12 07:00:00,0.21592513,1
2021-06-12 08:00:00,0.16353345,1
2021-06-12 09:00:00,0.09134942,0
2021-06-12 10:00:00,0.14775577,0
2021-06-12 11:00:00,0.05662258,0
2021-06-12 12:00:00,0.026366124,0
2021-06-12 13:00:00,0.006013837,0
2021-06-12 14:00:00,0.0057373852,0
2021-06-12 15:00:00,0.0077337045,0
2021-06-12 16:00:00,0.018054815,0
2021-06-12 17:00:00,0.13678172,0
2021-06-12 18:00:00,0.3825557,0
2021-06-12 19:00:00,0.029998938,0
2021-06-12 20:00:00,0.06062763,0
2021-06-12 21:00:00,0.026184298,0
2021-06-12 22:00:00,0.13349432,0
2021-06-12 23:00:00,0.09070082,0
2021-06-13 00:00:00,0.022439186,0
2021-06-13 01:00:00,0.020332757,0
2021-06-13 02:00:00,0.116863996,0
2021-06-13 03:00:00,0.019340817,0
2021-06-13 04:00:00,0.012501856,0
2021-06-13 05:00:00,0.050485224,0
2021-06-13 06:00:00,0.008372049,0
2021-06-13 07:00:00,0.007610676,0
2021-06-13 08:00:00,0.013771057,0
2021-06-13 09:00:00,0.004655618,0
2021-06-13 10:00:00,0.03162528,0
2021-06-13 11:00:00,0.0011754424,0
2021-06-13 12:00:00,0.0066216127,0
2021-06-13 13:00:00,0.0035867076,0
2021-06-13 14:00:00,0.0062628803,0
2021-06-13 15:00:00,0.0036630803,0
2021-06-13 16:00:00,0.053266317,0
2021-06-13 17:00:00,0.16556787,0
2021-06-13 18:00:00,0.17070533,0
2021-06-13 19:00:00,0.080677606,0
2021-06-13 20:00:00,0.18865271,0
2021-06-13 21:00:00,0.25332624,0
2021-06-13 22:00:00,0.09062876,0
2021-06-13 23:00:00,0.021132253,0
2021-06-14 00:00:00,0.010415413,0
2021-06-14 01:00:00,0.0075733196,0
2021-06-14 02:00:00,0.0012064076,0
2021-06-14 03:00:00,0.0022827836,0
2021-06-14 04:00:00,0.0010923492,0
2021-06-14 05:00:00,0.00033486707,0
2021-06-14 06:00:00,0.00077870424,0
2021-06-14 07:00:00,0.001407587,0
2021-06-14 08:00:00,0.004855523,0
2021-06-14 09:00:00,0.0015669231,0
2021-06-14 10:00:00,0.0023474256,0
2021-06-14 11:00:00,0.006295961,0
2021-06-14 12:00:00,0.005460533,0
2021-06-14 13:00:00,0.008584828,0
2021-06-14 14:00:00,0.00095160905,0
2021-06-14 15:00:00,0.0031679992,0
2021-06-14 16:00:00,0.0031736435,0
2021-06-14 17:00:00,0.00094927906,0
2021-06-14 18:00:00,0.006861292,0
2021-06-14 19:00:00,0.009190241,0
2021-06-14 20:00:00,0.008329139,0
2021-06-14 21:00:00,0.0035876997,0
2021-06-14 22:00:00,0.0075460984,0
2021-06-14 23:00:00,0.0071096984,0
2021-06-15 00:00:00,0.0017427756,0
2021-06-15 01:00:00,0.0007156261,0
2021-06-15 02:00:00,0.00091730565,0
2021-06-15 03:00:00,0.003274904,0
2021-06-15 04:00:00,0.00091984286,0
2021-06-15 05:00:00,0.0005389592,0
2021-06-15 06:00:00,0.002771278,0
2021-06-15 07:00:00,0.0007854156,0
2021-06-15 08:00:00,0.00072649756,0
2021-06-15 09:00:00,0.0003722739,0
2021-06-15 10:00:00,0.0012261379,0
2021-06-15 11:00:00,0.0010539116,0
2021-06-15 12:00:00,0.0025616884,0
2021-06-15 13:00:00,0.00042875987,0
2021-06-15 14:00:00,0.00081956846,0
2021-06-15 15:00:00,0.00235017,0
2021-06-15 16:00:00,0.010222458,0
2021-06-15 17:00:00,0.020259492,0
2021-06-15 18:00:00,0.044154845,0
2021-06-15 19:00:00,0.11992488,0
2021-06-15 20:00:00,0.027119784,0
2021-06-15 21:00:00,0.11004601,0
2021-06-15 22:00:00,0.06786678,0
2021-06-15 23:00:00,0.26827362,0
2021-06-16 00:00:00,0.14769125,0
2021-06-16 01:00:00,0.16825923,0
2021-06-16 02:00:00,0.019034283,0
2021-06-16 03:00:00,0.032322634,0
2021-06-16 04:00:00,0.0099981725,0
2021-06-16 05:00:00,0.0071412274,0
2021-06-16 06:00:00,0.012523762,0
2021-06-16 07:00:00,0.01471951,0
2021-06-16 08:00:00,0.031457607,0
2021-06-16 09:00:00,0.024866045,0
2021-06-16 10:00:00,0.01782054,0
2021-06-16 11:00:00,0.023250917,0
2021-06-16 12:00:00,0.012456163,0
2021-06-16 13:00:00,0.005484027,0
2021-06-16 14:00:00,0.0020343561,0
2021-06-16 15:00:00,0.0024995701,0
2021-06-16 16:00:00,0.007967937,0
2021-06-16 17:00:00,0.008158065,0
2021-06-16 18:00:00,0.019611081,0
2021-06-16 19:00:00,0.025088448,0
2021-06-16 20:00:00,0.011416966,0
2021-06-16 21:00:00,0.010107953,0
2021-06-16 22:00:00,0.26253086,0
2021-06-16 23:00:00,0.25905284,0
2021-06-17 00:00:00,0.09729849,0
2021-06-17 01:00:00,0.10201148,0
2021-06-17 02:00:00,0.04278413,0
2021-06-17 03:00:00,0.01628283,0
2021-06-17 04:00:00,0.026533825,0
2021-06-17 05:00:00,0.011912047,0
2021-06-17 06:00:00,0.033527452,0
2021-06-17 07:00:00,0.012120141,0
2021-06-17 08:00:00,0.02089044,0
2021-06-17 09:00:00,0.01696871,0
2021-06-17 10:00:00,0.16025777,0
2021-06-17 11:00:00,0.62384963,0
2021-06-17 12:00:00,0.24712501,0
2021-06-17 13:00:00,0.12169314,0
2021-06-17 14:00:00,0.18176569,0
2021-06-17 15:00:00,0.1392686,0
2021-06-17 16:00:00,0.13711499,0
2021-06-17 17:00:00,0.12047971,0
2021-06-17 18:00:00,0.17439975,0
2021-06-17 19:00:00,0.11876737,0
2021-06-17 20:00:00,0.10424656,0
2021-06-17 21:00:00,0.14508484,0
2021-06-17 22:00:00,0.4579029,0
2021-06-17 23:00:00,0.3498071,0
2021-06-18 00:00:00,0.22335224,0
2021-06-18 01:00:00,0.26102093,0
2021-06-18 02:00:00,0.6990593,0
2021-06-18 03:00:00,0.9096791,0
2021-06-18 04:00:00,0.9194173,0
2021-06-18 05:00:00,0.89340067,0
2021-06-18 06:00:00,0.88473773,0
2021-06-18 07:00:00,0.49675786,0
2021-06-18 08:00:00,0.3300253,0
2021-06-18 09:00:00,0.19889846,0
2021-06-18 10:00:00,0.08462988,0
2021-06-18 11:00:00,0.08948438,0
2021-06-18 12:00:00,0.12771605,0
2021-06-18 13:00:00,0.13738734,0
2021-06-18 14:00:00,0.0757129,0
2021-06-18 15:00:00,0.31937668,0
2021-06-18 16:00:00,0.15595871,0
2021-06-18 17:00:00,0.25053084,0
2021-06-18 18:00:00,0.42088678,0
2021-06-18 19:00:00,0.53462327,0
2021-06-18 20:00:00,0.32071573,0
2021-06-18 21:00:00,0.31982946,0
2021-06-18 22:00:00,0.5758351,0
2021-06-18 23:00:00,0.53769416,1
2021-06-19 00:00:00,0.31731436,1
2021-06-19 01:00:00,0.18160601,1
2021-06-19 02:00:00,0.19949062,1
2021-06-19 03:00:00,0.10478017,1
2021-06-19 04:00:00,0.61783695,1
2021-06-19 05:00:00,0.4826879,1
2021-06-19 06:00:00,0.51858604,1
2021-06-19 07:00:00,0.463438,0
2021-06-19 08:00:00,0.36666185,0
2021-06-19 09:00:00,0.5318945,0
2021-06-19 10:00:00,0.28984094,0
2021-06-19 11:00:00,0.20544253,0
2021-06-19 12:00:00,0.09257055,0
2021-06-19 13:00:00,0.28214926,0
2021-06-19 14:00:00,0.4065861,0
2021-06-19 15:00:00,0.3181915,0
2021-06-19 16:00:00,0.21343273,0
2021-06-19 17:00:00,0.12876949,0
2021-06-19 18:00:00,0.07080897,0
2021-06-19 19:00:00,0.05144232,0
2021-06-19 20:00:00,0.14154147,0
2021-06-19 21:00:00,0.28365707,0
2021-06-19 22:00:00,0.784826,0
2021-06-19 23:00:00,0.72275156,0
2021-06-20 00:00:00,0.17677414,0
2021-06-20 01:00:00,0.090113886,0
2021-06-20 02:00:00,0.28937674,0
2021-06-20 03:00:00,0.10949045,0
2021-06-20 04:00:00,0.4075268,0
2021-06-20 05:00:00,0.8233492,0
2021-06-20 06:00:00,0.8855686,0
2021-06-20 07:00:00,0.88105726,0
2021-06-20 08:00:00,0.79023933,0
2021-06-20 09:00:00,0.87794113,0
2021-06-20 10:00:00,0.33539218,0
2021-06-20 11:00:00,0.5027953,0
2021-06-20 12:00:00,0.16103223,0
2021-06-20 13:00:00,0.030598305,0
2021-06-20 14:00:00,0.06295898,0
2021-06-20 15:00:00,0.062091947,0
2021-06-20 16:00:00,0.08609724,0
2021-06-20 17:00:00,0.17542629,0
2021-06-20 18:00:00,0.36010608,0
2021-06-20 19:00:00,0.46472356,0
2021-06-20 20:00:00,0.5556425,0
2021-06-20 21:00:00,0.4853003,0
2021-06-20 22:00:00,0.044283483,0
2021-06-20 23:00:00,0.11655939,0
2021-06-21 00:00:00,0.07290824,0
2021-06-21 01:00:00,0.054052364,0
2021-06-21 02:00:00,0.0038980057,0
2021-06-21 03:00:00,0.01219059,0
2021-06-21 04:00:00,0.017745914,0
2021-06-21 05:00:00,0.002250077,0
2021-06-21 06:00:00,0.006171983,0
2021-06-21 07:00:00,0.004546552,0
2021-06-21 08:00:00,0.0007260802,0
2021-06-21 09:00:00,0.0010531422,0
2021-06-21 10:00:00,0.0018548532,0
2021-06-21 11:00:00,0.009661138,0
2021-06-21 12:00:00,0.0067904396,0
2021-06-21 13:00:00,0.00242903,0
2021-06-21 14:00:00,0.0005253432,0
2021-06-21 15:00:00,0.003235668,0
2021-06-21 16:00:00,0.0040682787,0
2021-06-21 17:00:00,0.0015570483,0
2021-06-21 18:00:00,0.0042166486,0
2021-06-21 19:00:00,0.0062362547,0
2021-06-21 20:00:00,0.004891137,0
2021-06-21 21:00:00,0.009742533,0
2021-06-21 22:00:00,0.01951834,0
2021-06-21 23:00:00,0.027344132,0
2021-06-22 00:00:00,0.026595047,0
2021-06-22 01:00:00,0.027676102,0
2021-06-22 02:00:00,0.006725731,0
2021-06-22 03:00:00,0.04664671,0
2021-06-22 04:00:00,0.013621681,0
2021-06-22 05:00:00,0.0040592104,0
2021-06-22 06:00:00,0.005897559,0
2021-06-22 07:00:00,0.003297206,0
2021-06-22 08:00:00,0.0007738177,0
2021-06-22 09:00:00,0.0022282128,0
2021-06-22 10:00:00,0.0009638131,0
2021-06-22 11:00:00,0.0028691292,0
2021-06-22 12:00:00,0.0026064347,0
2021-06-22 13:00:00,0.0031148396,0
2021-06-22 14:00:00,0.00034147568,0
2021-06-22 15:00:00,0.00044855734,0
2021-06-22 16:00:00,0.015546589,0
2021-06-22 17:00:00,0.0009851364,0
2021-06-22 18:00:00,0.0061224187,0
2021-06-22 19:00:00,0.0029914503,0
2021-06-22 20:00:00,0.0038786414,0
2021-06-22 21:00:00,0.0024975094,0
2021-06-22 22:00:00,0.000322609,0
2021-06-22 23:00:00,0.0028694717,0
2021-06-23 00:00:00,0.0009342792,0
2021-06-23 01:00:00,0.0005292837,0
2021-06-23 02:00:00,0.0005381315,0
2021-06-23 03:00:00,0.00081518147,0
2021-06-23 04:00:00,0.002103561,0
2021-06-23 05:00:00,0.00012999699,0
2021-06-23 06:00:00,0.00038065668,0
2021-06-23 07:00:00,0.0008573253,0
2021-06-23 08:00:00,0.00056368473,0
2021-06-23 09:00:00,0.0010934471,0
2021-06-23 10:00:00,0.0020870445,0
2021-06-23 11:00:00,0.0016209387,0
2021-06-23 12:00:00,0.0016207279,0
2021-06-23 13:00:00,0.0008928593,0
2021-06-23 14:00:00,0.00014947195,0
2021-06-23 15:00:00,0.00020393735,0
2021-06-23 16:00:00,0.000523753,0
2021-06-23 17:00:00,0.0006362267,0
2021-06-23 18:00:00,0.0016525554,0
2021-06-23 19:00:00,0.0009927503,0
2021-06-23 20:00:00,0.0007475787,0
2021-06-23 21:00:00,0.0022969479,0
2021-06-23 22:00:00,0.001979337,0
2021-06-23 23:00:00,0.007085584,0
2021-06-24 00:00:00,0.0028584101,0
2021-06-24 01:00:00,0.0026227953,0
2021-06-24 02:00:00,0.0007552019,0
2021-06-24 03:00:00,0.002446706,0
2021-06-24 04:00:00,0.0023956185,0
2021-06-24 05:00:00,0.0005982165,0
2021-06-24 06:00:00,0.0011254449,0
2021-06-24 07:00:00,0.0015595915,0
2021-06-24 08:00:00,0.0012754769,0
2021-06-24 09:00:00,0.0005620281,0
2021-06-24 10:00:00,0.014970526,0
2021-06-24 11:00:00,0.0014545912,0
2021-06-24 12:00:00,0.004225857,0
2021-06-24 13:00:00,0.0058026006,0
2021-06-24 14:00:00,0.00061319454,0
2021-06-24 15:00:00,0.0017508717,0
2021-06-24 16:00:00,0.002768504,0
2021-06-24 17:00:00,0.00096945633,0
2021-06-24 18:00:00,0.0012693403,0
2021-06-24 19:00:00,0.0010103403,0
2021-06-24 20:00:00,0.0012070559,0
2021-06-24 21:00:00,0.0028442077,0
2021-06-24 22:00:00,0.0015153101,0
2021-06-24 23:00:00,0.0027930257,0
2021-06-25 00:00:00,0.001009735,0
2021-06-25 01:00:00,0.0008069617,0
2021-06-25 02:00:00,0.00031432047,0
2021-06-25 03:00:00,0.0015734688,0
2021-06-25 04:00:00,0.0011527312,0
2021-06-25 05:00:00,0.00054513087,0
2021-06-25 06:00:00,0.00586852,0
2021-06-25 07:00:00,0.0005909309,0
2021-06-25 08:00:00,0.0015943638,0
2021-06-25 09:00:00,0.0007046779,0
2021-06-25 10:00:00,0.00046413162,0
2021-06-25 11:00:00,0.0010227141,0
2021-06-25 12:00:00,0.0014126713,0
2021-06-25 13:00:00,0.0024546608,0
2021-06-25 14:00:00,0.0005849127,0
2021-06-25 15:00:00,0.00028823302,0
2021-06-25 16:00:00,0.0018029991,0
2021-06-25 17:00:00,0.0065243137,0
2021-06-25 18:00:00,0.056423306,0
2021-06-25 19:00:00,0.01459406,0
2021-06-25 20:00:00,0.017116247,0
2021-06-25 21:00:00,0.049233727,0
2021-06-25 22:00:00,0.002241735,0
2021-06-25 23:00:00,0.015539679,0
2021-06-26 00:00:00,0.0040456345,0
2021-06-26 01:00:00,0.0049210554,0
2021-06-26 02:00:00,0.0009930497,0
2021-06-26 03:00:00,0.00076127826,0
2021-06-26 04:00:00,0.001013444,0
2021-06-26 05:00:00,0.0003067457,0
2021-06-26 06:00:00,0.00052216137,0
2021-06-26 07:00:00,0.0010518428,0
2021-06-26 08:00:00,0.0029103444,0
2021-06-26 09:00:00,0.009198086,0
2021-06-26 10:00:00,0.011926098,0
2021-06-26 11:00:00,0.014097526,0
2021-06-26 12:00:00,0.0161883,0
2021-06-26 13:00:00,0.028199222,0
2021-06-26 14:00:00,0.0033852516,0
2021-06-26 15:00:00,0.010713804,0
2021-06-26 16:00:00,0.024601048,0
2021-06-26 17:00:00,0.037875447,0
2021-06-26 18:00:00,0.04630084,0
