district_id,district_name,chunk,centroid_lat,centroid_lon
76128533B50184713016881,Muktsar,western,30.297967235036882,74.54063020502767
76128533B18834172694083,Moga,western,30.762438767635132,75.17424594289665
76128533B41747884279129,Hoshiarpur,western,31.6259347697854,75.86003463370689
76128533B24759700890118,Rupnagar,western,31.06231778486313,76.48933898026522
76128533B421757708753,Firozpur,western,30.949198957382283,74.76357205876896
76128533B7291413308870,Fazilka,western,30.326307899516063,74.18892580843026
76128533B39051871473194,Barnala,western,30.38647758259258,75.50068276061016
76128533B12197302963241,Sahibzada Ajit Singh Nagar,western,30.676279456944513,76.74109693472862
76128533B14984770113274,Shahid Bhagat Singh Nagar,western,31.11047516569172,76.15476333230195
76128533B92044109913630,Hanumangarh,western,29.260930061330356,74.54283351125817
76128533B72079972234594,Ganganagar,western,29.405479516919723,73.56372320410055
76128533B51849218363622,Moradabad,central,28.91428431907767,78.78533831810238
76128533B7545062765383,Sambhal,central,28.437608019168223,78.55387728625453
76128533B84679668760735,Budaun,central,28.08008898677803,79.0399541345149
76128533B87317961648652,Hapur,central,28.711573360269444,77.87615226800683
76128533B35465481868600,Samli,western,29.48980355867395,77.28643055143993
76128533B61760400952464,Meerut,western,29.035560191824786,77.79495388330751
76128533B13272482176343,Bulandshahr,central,28.34921484767103,77.99692942532715
76128533B14534161138054,Bijnor,western,29.390050836326317,78.39844622082956
76128533B46268976217915,Baghpat,western,29.055524242527778,77.31170954691422
76128533B76479861129777,Kheri,central,28.122045942763716,80.66723224097532
76128533B46682008877369,Rampur,central,28.794445759516684,79.123131360192
76128533B68554447699730,Bareilly,central,28.45355018396185,79.4237631285517
76128533B90071703601852,Pilibhit,central,28.534802975656834,79.97527030030653
76128533B21119051307760,Jyotiba Phule Nagar,central,28.8122461337106,78.32975875466815
76128533B68984344044805,Ghaziabad,central,28.764320435342,77.48563728059304
76128533B87051210355251,Muzaffarnagar,western,29.414592288934948,77.74334290940257
76128533B34462889864078,Gautam Buddha Nagar,central,28.401382909243065,77.53504657842383
76128533B33437990510331,Saharanpur,western,29.948589531872287,77.54872118194055
76128533B99469070633974,Tirap,eastern,27.018861922083687,95.53379605599027
76128533B1875965515331,Namsai,eastern,27.69584128194052,96.05642662457565
